견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,GPT_특성
믹스,믹스,"Black, Brown",2022.01,0.6,0.5,http://www.animal.go.kr/files/shelter/2022/07/202207301607482.jpg,N,F,U,"양귀쫑긋, 전신구더기 및 파리알오염, 회충 기어나옴, 악취, 기립못함, 기력없음, 털상태불량",경기도 양주시,"기립불능, 구더기, 털상태미상, 파리알, 악취, 기력X"
믹스,믹스,White,2022.01,0.7,2.0,http://www.animal.go.kr/files/shelter/2022/09/202209051309473.jpg,N,M,N,"다섯마리 강아지중에서 피부병이 제일 심함발부분, 사랑으로 치료해줄 입양자분을 기다립니다, ♥",경상남도 사천시,"관심필요, 피부질환, 발부분"
믹스,믹스,White,2016.01,6.9,17.0,http://www.animal.go.kr/files/shelter/2022/11/202211241611813.jpg,N,F,U,"양귀쫑긋, 코갈색검점, 콧등탈모, 콕걸이 찼던흔적, 사람따름, 겁많음, 꼬리단미안됨, 털때탐",경기도 양주시,"겁O, 입질O, 탈모, 친화적"
믹스,믹스,Brown,2019.01,3.3,21.0,http://www.animal.go.kr/files/shelter/2022/09/202210131210174.png,N,M,N,"사자, 차우차우와 비슷한 외모, 털을 밀어도 가만히 있을, 신나서 앞발을 깡총 뛰는게 귀여움",경기도 시흥시,"차우차우, 앞발깡총, 귀여움, 가만히"
믹스,믹스,Brown,2019.01,3.8,4.7,http://www.animal.go.kr/files/shelter/2022/09/202210141710509.jpg,N,F,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,"구충완료, 셀렉션"
믹스,믹스,Brown,2020.01,2.8,15.0,http://www.animal.go.kr/files/shelter/2022/11/202211031211362.jpg,N,M,N,"귀쫑긋, 코검정, 콧물, 기력없음, 기립못함, 심하게여윔, 홍역:양성, 꼬리단미안됨, 털때탐",경기도 양주시,"기립불능, 여윔, 꼬리단미X, 오염, 홍역O, 콧물, 기력X"
믹스,믹스,"Brown, White",2021.01,1.8,7.0,http://www.animal.go.kr/files/shelter/2022/11/202211051311465.jpg,N,F,U,"귀접힘, 코갈색, 흰색검정색목줄착용, 왼발관절부근상처, 여윔, 겁많음, 꼬리단미안됨, 털때탐",경기도 양주시,"여윔, 겁O, 귀접힘, 오염, 꼬리단미O"
믹스,믹스,White,2022.01,0.8,13.5,http://www.animal.go.kr/files/shelter/2022/11/202211071411641.jpg,N,M,N,"사상충-음성, 아나플라즈마-양성, 종합백신접종, 코로나접종, 광견병접종, 데피니트, 스팟라인",전라남도 순천시,"백신접종, 예방접종, 건강"
믹스,믹스,"Black, Brown, White",2022.01,0.9,3.7,http://www.animal.go.kr/files/shelter/2022/11/202211171411442.jpg,N,M,N,"귀끝접힘, 등쪽 약간 탈모, 겁 조금 있으나 사람잘따름, 꼬리단미안됨, 털때탐, 전신피부질환",경기도 양주시,"피부질환, 친화적, 오염"
믹스,믹스,"Black, White",2022.01,0.8,13.5,http://www.animal.go.kr/files/shelter/2022/09/202210081510482.jpg,N,F,U,"귀접힘, 가슴부분흰털, 파란바탕노란줄있는목줄, 꼬리끝털약간긺, 겁많음, 발정중, 꼬리단미안됨",경기도 양주시,"발정, 겁O, 귀접힘"
믹스,믹스,"Beige, Black, White",2022.01,0.7,2.0,http://www.animal.go.kr/files/shelter/2022/09/20220906170917.jpg,N,M,N,"5왕자 함께 구조, 다섯번째 실버호피, 턱밑가슴부분 흰털이더많음, 좀더 동글한 느낌의 이쁘닝",경상북도 포항시,"동그란, 예쁨"
믹스,믹스,"Beige, White",2020.01,2.7,6.0,http://www.animal.go.kr/files/shelter/2022/09/202209071709242.jpg,N,M,N,"가죽목테착용, 내장칩없음, 매우 온순하고 깨끗, 깔끔한 편, 파티컬러 패턴에 등 점박이 무늬",경상북도 포항시,"깔끔함, 깨끗함, 온순"
믹스,믹스,"Brown, White",2022.01,0.7,12.5,http://www.animal.go.kr/files/shelter/2022/09/202209081609600.jpg,N,M,N,"베이지색, 검정체크무늬목걸이, 파란리드줄, 코주황, 귀처짐, 온순, 얌전, 사람따름, 털때탐",경기도 양주시,"귀처짐, 온순, 친화적, 오염"
믹스,믹스,"Beige, Black, Brown",2022.01,0.7,7.7,http://www.animal.go.kr/files/shelter/2022/09/202209191509498.jpg,N,M,N,"초록바탕노란줄목걸이철사로고정, 코검정, 사람좋아함, 활발, 꼬리단미안됨, 털상태, 진드기오염",경기도 양주시,"활발, 친화적, 꼬리단미X, 털상태양호, 오염"
믹스,믹스,"Black, Brown",2022.01,0.7,3.5,http://www.animal.go.kr/files/shelter/2022/09/202209211609559.jpg,N,F,N,"박스에서 발견 269, 270번 함께구조함, 모낭충피부염증상을, 겁이조금있으나 사람을 좋아함",충청북도 충주시,"겁O, 모낭충, 친화적"
믹스,믹스,"Beige, White",2019.01,3.7,18.0,http://www.animal.go.kr/files/shelter/2022/09/202209221409476.jpg,N,M,N,"코검정, 양귀쫑긋, 양눈눈물자국, 사람경계함, 천천히다가가면만지는건어느허용, 겁많음, 소심함",경기도 양주시,"소심, 겁O, 경계, 다가감"
믹스,믹스,"Brown, White",2020.01,2.7,8.8,http://www.animal.go.kr/files/shelter/2022/09/202209231409921.jpg,N,F,U,"코검정, 겁많음, 몸떪, 유선발달, 유즙분비, 만지는거허용하나입질있음, 꼬리단미안됨, 털상태",경기도 양주시,"유선발달, 친화적, 꼬리단미X, 긴장, 겁O, 털상태미상, 입질O"
믹스,믹스,"Beige, White",2020.01,2.7,10.0,http://www.animal.go.kr/files/shelter/2022/09/202209271409581.jpg,N,F,U,"체인목테착용, 겁이 엄청 많고 경계있어서 칩검사불가, 막 사납지는 않아서 천천히 친해져보려함",경상북도 포항시,"사납지않음, 겁O, 경계, 친화적"
요크셔테리어,요크셔테리어,"Black, Brown",2012.01,10.7,2.1,http://www.animal.go.kr/files/shelter/2022/09/202209291409412.jpg,N,M,N,"우측눈백내장, 노, 코검정, 눈곱, 사람좋아함, 꼬리단미됨, 털상태, 결막염, 치석, 슬개골",경기도 양주시,"치석, 결막염, 친화적, 털상태양호, 입질O, 슬개골이상"
믹스,믹스,"Beige, Ivory",2018.01,4.7,5.0,http://www.animal.go.kr/files/shelter/2022/09/202209291409938.jpg,N,M,N,"콧등이 넓게 까져있음상처는 없음, 좀 말랐음, 전반적으로 깨끗함, 한 파티컬러, 등에 점박이",경상북도 포항시,"여윔, 깨끗함"
라브라도리트리버,라브라도리트리버,Brown,2019.01,3.8,29.0,http://www.animal.go.kr/files/shelter/2022/09/202210051610822.jpg,N,F,U,"코팥죽색, 구강, 비강출혈, 오른윗송곳니, 윗앞니2개깨짐, 오른뒷발목상처, 항문옆쪽혹, 발정",경기도 양주시,"구강질환, 코팥, 비강, 앞니, 발정, 윗송곳니, 항문, 발목"
믹스,믹스,"Ivory, White",2023.01,0.3,0.6,http://www.animal.go.kr/files/shelter/2023/04/20230405170422.jpg,N,M,N,"23, 04, 11 파보키트양성, 입주면 라떼와 우유거품이 한쪽만 접흰 귀와 함께 앙증그자체",경상북도 포항시,소형견
믹스,믹스,White,2022.01,1.6,12.0,http://www.animal.go.kr/files/shelter/2023/07/202308181508333.jpg,N,F,U,"귀쫑긋, 코검정, 빨간바탕노란줄목줄, 여윔, 온순, 귀끝탈모, 꼬리단미안됨, 털상태, 진드기",경기도 양주시,"진드기, 온순, 여윔, 탈모, 털상태미상, 꼬리단미O"
믹스,믹스,"Beige, White",2022.01,1.6,14.0,http://www.animal.go.kr/files/shelter/2023/07/202308210908335.jpg,N,M,N,"파랑, 하늘색 목걸이, 쇠사슬 리드줄 오른귀쫑긋, 왼귀 짝 접힘, 코분홍검정, 작상처, 입질",경기도 양주시,"소형견, 입질O, 귀접힘"
풍산견,풍산견,White,2018.01,5.6,42.0,http://www.animal.go.kr/files/shelter/2023/07/202308241008360.jpg,N,M,N,"보자마자와크다했더니 으릉거림, 하이고그래작다이쁘다하니까 조용히쳐다봄, 성격좀사나움, 입질있음",울산광역시 울주군,"조용, 사나움, 소형견, 입질O, 으릉거림, 예쁨"
믹스,믹스,"Beige, White",2020.01,3.6,5.0,http://www.animal.go.kr/files/shelter/2023/07/202308241508757.jpg,N,M,N,"목줄, 심한 야윔, 모질상태 불량, 홍역·파보 음성, 심장 양성, 종합·광견병 백신8, 23",충청남도 논산시,"털상태불량, 광견병백신접종, 파보바이러스O, 심장질환, 홍역O, 종합백신접종, 야윔"
포메라니안,포메라니안,Ivory,2020.01,3.7,6.4,http://www.animal.go.kr/files/shelter/2023/07/202308281708134.jpg,N,F,U,"내장칩 없음, 상태 깨끗함, 미용되어있음, 눈쪽에 황색 쉐도우 발린듯 약간 팬더무늬, 해맑음",경상북도 포항시,"깨끗함, 친화적"
믹스,믹스,"Brown, White",2023.01,0.7,4.3,http://www.animal.go.kr/files/shelter/2023/07/202308291608745.jpg,N,M,N,"귀접힘, 코검정, 귀부분갈색털, 겁많음, 만지면 소리지름, 진드기오염, 꼬리단미안됨, 털상태",경기도 양주시,"친화적X, 꼬리단미X, 겁O, 귀접힘, 오염, 털상태미상"
믹스,믹스,Brown,2022.01,1.7,10.0,http://www.animal.go.kr/files/shelter/2023/07/202308301408815.jpg,N,M,N,"귀접힘, 코검정, 뒷발 며느리 발톱, 만지는것 가능, 소심, 꼬리단미안됨, 털 대변으로 오염",경기도 양주시,"소심, 친화적, 꼬리단미X, 오염, 귀접힘, 발톱관리필요"
믹스,믹스,"Brown, White",2019.01,4.7,13.3,http://www.animal.go.kr/files/shelter/2023/07/202308311408740.jpg,N,F,U,"유선발달됨, 겁많음, 케이지에서 꺼내려 하면 입질함, 꼬리단미 안됨, 달래면서 만지는것 가능",경기도 양주시,"꼬리단미O, 입질O, 겁O, 친화적"
말티즈,말티즈,White,2021.01,2.6,3.0,http://www.animal.go.kr/files/shelter/2023/07/202308311508201.jpg,N,M,N,"누더기가 된채 거리를 떠돌던 말티아이 입소, 누가 너를 이렇게 버린거니 동물유기는 범죄입니다",전라남도 장성군,"사랑스러움, 활발, 친화적"
믹스,믹스,Brown,2023.01,0.4,5.0,http://www.animal.go.kr/files/shelter/2023/07/202309011709287.jpg,N,M,N,"해탈한 듯한 표정, 아직 너무 어리기에 희망이 있다는 것을 알려주고싶어요!!!, 피부질환 심",경기도 용인시,"피부질환, 희망, 강아지"
믹스,믹스,"Brown, White",2022.01,1.7,5.8,http://www.animal.go.kr/files/shelter/2023/07/202309021309994.jpg,N,M,N,"초록바탕 노란줄 목줄색방울, 코검정분홍, 겁조금, 입질안, 만질순있음, 꼬리단미안됨, 털상태",경기도 양주시,"온순, 친화적, 겁O, 털상태미상, 입질O"
요크셔테리어,요크셔테리어,"Black, Brown",2013.01,10.7,3.9,http://www.animal.go.kr/files/shelter/2023/07/202309081109904[1].jpg,N,M,N,"귀쫑긋, 코검정, 사람좋아함, 온순, 혀내밂, 꼬리끝종양의심, 전체미용, 꼬리단미됨, 털상태",경기도 양주시,"종양, 혀내밂, 온순, 친화적, 미용, 털상태미상, 꼬리단미O"
믹스,믹스,Brown,2019.01,4.7,24.0,http://www.animal.go.kr/files/shelter/2023/07/202309081409597.jpg,N,F,N,"청평소방서에서 인수받음, 하천리 마을 배회 중 포획, 목걸이, 목줄 X, 혀바닥에 검점 특징",경기도 가평군,검점특징
믹스,믹스,White,2021.01,2.6,17.0,http://www.animal.go.kr/files/shelter/2023/07/202308181408528.jpg,N,F,U,"귀쫑긋, 코검정, 입질없음, 겁많음, 도망다님, 달래서 만지는건 가능, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 겁O, 도망다님, 털상태미상, 입질O"
믹스,믹스,"Beige, White",2023.01,0.6,0.44,http://www.animal.go.kr/files/shelter/2023/07/202308021608522.jpg,N,F,U,"포유기, 코분홍, 검정, 귀쫑긋, 눈못뜸, 어미와 함께옴, 미간흰색털, 꼬리단미안됨, 털상태",경기도 양주시,"어미와함께옴, 꼬리단미X"
믹스,믹스,Black,2022.01,1.5,9.0,http://www.animal.go.kr/files/shelter/2023/05/202307211607906.jpg,N,M,N,"귀옆으로 접힘, 코검정, 겁있음, 만지고 꺼내는건 가능, 미간에 흰털, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 겁O, 귀접힘, 털상태미상, 꼬리단미O"
믹스,믹스,White,2013.01,10.6,4.4,http://www.animal.go.kr/files/shelter/2023/07/202307261607140.jpg,N,F,U,"노랑바탕 하네스, 사람좋아함, 위, 아래앞니없음, 치석, 피부질환, 엉덩이, 사타구니피하출혈",경기도 양주시,"치석, 위생, 친화적, 출혈, 피부질환"
믹스,믹스,Brown,2023.01,0.6,6.8,http://www.animal.go.kr/files/shelter/2023/07/202307261607871.jpg,N,M,N,"왼귀접힘, 오른귀쫑긋, 코고동색, 진드기, 겁많음, 대변에 이물질섞임, 꼬리단미안됨, 털상태",경기도 양주시,"진드기, 꼬리단미X, 겁O, 귀접힘, 오염, 털상태미상"
믹스,믹스,"Brown, White",2019.01,4.6,13.1,http://www.animal.go.kr/files/shelter/2023/07/20230727150707.jpg,N,F,U,"코검정, 유선발달, 진드기오염 심함, 겁많음, 입질, 오른어깨부상처구더기오염, 새끼들과함께옴",경기도 양주시,"부상, 유선발달, 겁O, 오염, 입질O"
믹스,믹스,White,2021.01,2.6,7.6,http://www.animal.go.kr/files/shelter/2023/07/202307281507633.jpg,N,M,Y,"귀쫑긋, 좌전지발목쪽작상처, 뒷면하늘색앞면노랑목줄, 리드줄, 꼬리털약간 남기고전체미용, 온순",경기도 양주시,"소형견, 꼬리털, 온순, 미용"
믹스,믹스,White,2021.01,2.6,14.0,http://www.animal.go.kr/files/shelter/2023/07/202307291507112.jpg,N,M,N,"귀접힘, 코검정, 귀테두리 갈색, 겁있으나 만지는건 가능함, 입질 안, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 겁O, 귀접힘, 털상태미상, 입질O"
믹스,믹스,"Beige, White",2023.01,0.6,0.46,http://www.animal.go.kr/files/shelter/2023/07/202308021708214.jpg,N,F,U,"코분홍, 보포유기, 라, 귀쫑긋, 진드기오염, 눈못뜸, 어미와 함께옴, 꼬리단미안됨, 털상태",경기도 양주시,"털상태미상, 오염, 꼬리단미X"
그레이트피레니즈,그레이트피레니즈,White,2018.01,5.6,42.0,http://www.animal.go.kr/files/shelter/2023/07/202308031008823.jpg,N,Q,U,"순함, 잘 걷지못함, 기력없음, 너어어무 순함, 영양실조인지 뭐인지 잘 모르겠음, 피부병있음",울산광역시 울주군,"온순, 영양관리필요, 피부질환, 걷기미흡, 기력X"
믹스,믹스,"Black, White",2023.01,0.6,1.9,http://www.animal.go.kr/files/shelter/2023/07/202308101308557.jpg,N,M,N,"피부상태 호전, 입소시, 4마리 구조, 개선충, 홍역·파보 음성, 종합·코로나 백신8, 10",충청남도 논산시,"백신접종, 피부질환, 홍역X, 개선충"
포메라니안,포메라니안,White,2015.01,8.6,3.8,http://www.animal.go.kr/files/shelter/2023/07/202308111508387.jpg,N,M,N,"귀쫑긋, 코검정, 털빗질되어있음, 치석심함, 온순, 얌전, 꼬리단미안됨, 털상태, 양눈백내장",경기도 양주시,"치석, 온순, 털상태미상, 꼬리단미O, 털빗질"
믹스,믹스,"Beige, White",2021.01,2.8,6.0,http://www.animal.go.kr/files/shelter/2023/07/202311011411941.jpg,N,F,U,"파란바탕 빨간줄무늬 목걸이, 귀약간접힘, 눈곱, 코팥죽색, 사람잘따름, 꼬리단미안됨, 털상태",경기도 양주시,
믹스,믹스,Brindle,2021.01,2.8,15.1,http://www.animal.go.kr/files/shelter/2023/07/202310191110688.jpg,N,M,N,"심장사상충-양성, 아나플라즈마:양성종합백신접종, 코로나접종, 광견병접종, 데피니트, 스팟라인",전라남도 순천시,"예방접종, 건강"
푸들,푸들,White,2016.01,7.8,3.0,http://www.animal.go.kr/files/shelter/2023/07/202310191510113.jpg,N,F,U,"코검정, 심한치석, 유선종양, 엉덩이쪽상처, 활발, 사람좋아함, 꼬리단미끝에만짝됨, 피부질환",경기도 양주시,"종양, 활발, 치석, 친화적, 상처, 입질O, 피부질환"
믹스,믹스,"Brown, White",2022.01,1.8,12.0,http://www.animal.go.kr/files/shelter/2023/07/202310191510405.jpg,N,F,U,"귀쫑긋, 코검정, 진드기오염, 이마 약간탈모, 겁많음, 만지는건 불가, 꼬리단미안됨, 털상태",경기도 양주시,"친화적X, 꼬리단미X, 탈모, 겁O, 오염, 털상태미상"
믹스,믹스,"Brown, White",2019.01,4.8,4.6,http://www.animal.go.kr/files/shelter/2023/07/202310191510466.jpg,N,F,U,"귀쫑긋, 코검정, 목줄, 리드줄 신고인이 채움, 겁많으나 만지는것가능, 꼬리단미안됨, 털상태",경기도 양주시,"털상태미상, 겁O, 친화적, 꼬리단미X"
믹스,믹스,"Black, Brown, White",2023.01,0.8,0.38,http://www.animal.go.kr/files/shelter/2023/07/202310281410539.jpg,N,F,U,"포유기, 어미와함께옴, 코검정분홍, 귀쫑긋, 꼬리 끝부터 흰, 검, 갈, 꼬리단미됨, 털상태",경기도 양주시,"털상태미상, 꼬리단미O, 어미와함께"
믹스,믹스,"Beige, Black",2022.01,1.8,7.5,http://www.animal.go.kr/files/shelter/2023/07/202310171610645.jpg,N,F,N,"자견6마리와 입소, 심한야윔, 홍역·파보·코로나·심장 음성, 종합·광견병·코로나 백신1017",충청남도 논산시,"심장사상충X, 광견병백신접종, 심한야울, 코로나장염O, 파보바이러스O, 코로나장염접종, 홍역O, 종합백신접종"
포메라니안,포메라니안,"Beige, White",2014.01,9.8,4.1,http://www.animal.go.kr/files/shelter/2023/07/202311071411866[1].jpg,N,M,N,"귀쫑긋, 코검정, 아래앞니 3개 빠짐, 활발함, 사람좋아함, 꼬리단미안됨, 털상태, 양슬개골",경기도 양주시,"활발, 아래앞니빠짐, 친화적, 꼬리단미X, 털상태양호, 슬개골이상"
믹스,믹스,"Brown, White",2023.01,0.9,3.9,http://www.animal.go.kr/files/shelter/2023/11/202311141411167.jpg,N,M,N,"귀접힘, 코분홍검정, 겁많음, 만지면 무서워서 피하려고는하나 입질없음, 꼬리단미안됨, 털상태",경기도 양주시,"꼬리단미X, 겁O, 귀접힘, 털상태미상, 입질O"
스피츠,스피츠,White,2019.01,4.9,3.7,http://www.animal.go.kr/files/shelter/2023/11/202311141411717.jpg,N,M,Y,"코검정, 눈사이 탈모, 콧등흉터, 사람좋아함, 발끝털 변색, 꼬리단미안됨, 털상태, 피부질환",경기도 양주시,"흉터, 친화적, 꼬리단미X, 털상태미상, 피부질환"
